ID,1
480,16.567535
742,29.529884
743,29.68066
744,29.896702
745,22.057838
793,17.466206
794,17.128473
800,16.800531
801,20.240269
802,17.409977
948,24.701462
949,25.310204
954,27.426123
955,22.02694
956,20.815067
1512,13.257875
1513,14.284165
1552,27.641323
1553,25.66838
1554,20.028313
1558,26.326813
1559,21.948582
1560,18.065329
1561,17.416561
1637,18.061253
1638,24.996536
1639,30.082912
1717,16.561453
1718,17.485628
1719,15.093891
1720,13.663433
1721,11.312044
1901,17.118862
1985,36.31575
1986,32.433975
1987,31.997616
1988,24.564327
1989,26.974869
1990,28.410881
1991,25.768713
2037,22.56206
2038,27.932026
2039,22.527245
2040,16.641722
2041,21.80931
2042,27.445007
2043,30.244144
2073,24.60112
2074,27.428095
2075,28.52803
2076,15.766556
2077,21.414875
2078,26.769857
2079,20.9767
2115,27.849642
2116,26.73658
2117,24.418926
2118,22.374119
2119,31.11642
2120,30.713774
2121,28.339338
2147,37.20468
2148,28.28355
2149,35.7035
2180,29.346947
2181,24.961119
2182,26.87639
2183,35.884632
2184,27.093157
2206,14.515028
2207,13.922921
2274,17.79184
2275,19.253338
2316,14.163914
2317,15.251196
2318,15.687382
2319,16.327255
2320,14.863441
2322,15.698574
2323,17.349112
2357,32.011047
2358,28.011234
2360,29.279797
2361,23.779629
2362,27.457779
2363,20.84893
2364,19.199598
2489,24.679363
2491,18.744244
2492,20.542984
2493,16.255539
2494,26.246067
2521,26.836727
2522,19.409924
2523,20.015099
2524,26.485249
2525,28.476109
2527,24.685446
2568,22.712849
2570,19.702337
2571,25.721056
2572,15.357424
2573,18.386423
2574,21.572536
2575,24.211065
2605,30.030254
2606,25.286491
2607,20.980156
2608,23.612103
2636,21.521908
2637,21.609892
2638,30.421839
2639,28.717512
2642,37.07719
2643,32.072914
2644,29.701357
2672,25.203102
2673,29.601421
2674,29.720337
2676,28.171572
2677,26.294292
2678,19.568363
2679,20.866722
2712,17.035881
2717,35.033512
2718,33.7948
2719,40.711628
2749,16.619095
2751,26.71208
2752,23.986464
2771,11.417604
2772,12.446278
2773,14.2331505
2774,19.323349
2776,15.860034
2777,14.914026
2778,14.874177
2842,22.385908
2843,21.811178
2844,15.027698
2845,21.004082
2881,28.812704
2882,26.060574
2883,23.816517
2884,18.985527
2885,14.241987
2886,21.400599
2887,24.502846
2918,36.002975
2919,41.543552
2920,33.99687
2921,30.74298
2922,32.40734
2952,32.651062
2953,28.586788
2954,26.849564
2955,21.797796
2956,29.822819
2957,32.5246
3026,38.51811
3027,34.249603
3028,35.788467
3029,36.40464
3030,29.087984
3031,29.669964
3184,32.304638
3185,32.79107
3186,25.567753
3187,21.093647
3188,25.08395
3189,29.205732
3190,25.391266
3395,27.178768
3396,26.20397
3397,28.637564
3398,23.308022
3399,26.344898
3400,18.29948
3401,20.797796
3436,15.691961
3437,21.436188
3438,20.837267
3439,21.438982
3440,25.070408
3497,23.665611
3498,22.356491
3499,21.018902
3500,19.33333
3501,23.973976
3502,16.880188
3503,16.755192
3588,13.4248905
3589,17.255566
3590,13.483149
3623,33.961117
3624,33.3513
3625,30.066936
3626,28.96834
3627,23.678978
3652,13.488468
3653,11.6440735
3654,14.076291
3659,15.599121
3660,15.044334
3661,17.397152
3687,17.076166
3688,14.980956
3689,20.94215
3690,18.413849
3695,21.396814
3696,18.130344
3697,24.246876
3721,18.990288
3722,33.380287
3723,31.565413
3724,34.510666
3725,32.732407
3726,23.245834
3727,29.375992
3755,20.63392
3756,15.935195
3757,27.327728
3758,23.54235
3759,27.234543
3760,27.161167
3761,33.393574
3790,26.465977
3791,25.252619
3792,28.03202
3793,23.931992
3794,27.010155
3795,21.080944
3796,24.91429
3821,31.738804
3822,27.265766
3823,29.177874
3825,25.660122
3826,22.765142
3827,31.015995
3828,27.264427
3852,11.684372
3853,12.178852
3854,12.184898
3910,20.995274
3911,21.20876
3912,24.500694
3914,21.220387
3915,22.453255
3916,22.01864
3917,20.128725
3918,16.852222
3919,18.456493
3921,17.822239
3922,14.564952
3923,16.604164
3971,22.534685
3972,23.37759
3973,29.560734
3975,24.099628
3976,28.770277
3977,25.90321
3978,18.827682
4001,18.143387
4002,21.381851
4003,26.3235
4004,22.65524
4006,27.07756
4007,26.067604
4008,24.590206
4026,41.41443
4027,43.83625
4028,33.386868
4029,40.68524
4030,42.887398
4031,28.912579
4057,32.78302
4059,35.219543
4060,31.335588
4061,22.14013
4062,25.981092
4063,30.422651
4064,33.96353
4095,29.88207
4096,32.382004
4097,33.06891
4098,28.877651
4099,27.603138
4100,29.884083
4156,25.611374
4157,20.393885
4158,17.269781
4159,14.250094
4160,20.676746
4161,22.182232
4184,20.19114
4185,25.00916
4186,19.657265
4187,21.951656
4188,25.577019
4189,23.929207
4190,29.36808
4268,27.962122
4269,30.70249
4270,30.196901
4271,21.496681
4272,16.00629
4273,29.803637
4274,23.543253
4291,14.682041
4292,14.528906
4298,20.360786
4332,29.42828
4333,35.283455
4334,36.062996
4335,31.304775
4336,27.53624
4337,35.082867
4338,38.13183
4379,19.485619
4380,16.506924
4381,17.69236
4382,14.521585
4383,26.48326
4384,22.650967
4385,26.435265
4415,22.29284
4416,16.767393
4417,16.589384
4418,17.9883
4419,15.175928
4420,15.707955
4421,15.1579895
4450,28.37695
4451,23.743195
4452,24.291729
4453,25.831669
4454,26.40112
4455,28.043787
4456,29.24513
4481,16.922258
4482,14.669685
4483,15.1332035
