ID,1
480,17.46945
742,31.988565
743,26.581432
744,28.669113
745,22.176752
793,21.938284
794,15.806675
800,20.733395
801,17.944616
802,20.43061
948,24.786703
949,27.688139
954,23.003487
955,22.177422
956,25.560911
1512,11.831367
1513,12.911339
1552,30.247288
1553,23.629103
1554,22.887705
1558,26.3167
1559,22.680939
1560,19.85392
1561,21.7737
1637,21.048725
1638,25.292675
1639,27.716816
1717,14.888104
1718,19.354008
1719,16.462683
1720,17.873604
1721,15.451653
1901,21.452599
1985,35.826656
1986,31.645042
1987,32.122738
1988,25.90465
1989,27.368786
1990,27.577442
1991,27.758156
2037,26.686676
2038,31.256586
2039,27.075798
2040,18.387054
2041,29.935427
2042,28.474583
2043,31.846008
2073,27.000427
2074,31.07026
2075,30.841032
2076,23.403063
2077,23.328001
2078,30.243841
2079,24.83979
2115,29.336197
2116,33.91702
2117,25.850603
2118,25.798687
2119,31.433138
2120,33.680794
2121,30.481617
2147,43.510693
2148,29.40083
2149,39.69533
2180,30.045498
2181,25.572063
2182,28.560402
2183,33.804497
2184,24.388577
2206,15.686396
2207,14.116591
2274,16.568539
2275,16.91713
2316,15.818941
2317,15.310524
2318,17.026356
2319,18.082832
2320,19.407215
2322,17.548738
2323,15.40604
2357,31.046062
2358,26.852058
2360,29.246424
2361,27.846207
2362,28.847477
2363,22.461153
2364,18.811422
2489,22.445107
2491,19.486895
2492,21.092548
2493,23.103153
2494,27.950382
2521,26.41329
2522,19.405981
2523,15.257072
2524,26.668272
2525,25.74439
2527,24.24544
2568,23.759628
2570,22.870548
2571,23.058298
2572,21.176575
2573,22.268549
2574,23.608503
2575,20.850552
2605,25.843962
2606,26.134552
2607,22.833717
2608,27.852718
2636,23.688557
2637,21.422674
2638,26.928085
2639,25.6787
2642,32.671364
2643,30.54064
2644,29.135273
2672,24.896738
2673,31.837225
2674,27.586426
2676,27.866394
2677,28.10319
2678,22.434525
2679,21.110903
2712,23.422749
2717,35.02754
2718,31.385857
2719,35.466354
2749,14.068591
2751,28.700329
2752,26.587593
2771,12.970751
2772,13.949627
2773,15.366721
2774,16.3708
2776,14.468667
2777,15.09241
2778,14.664537
2842,23.155582
2843,24.39112
2844,15.981381
2845,24.005646
2881,30.742186
2882,26.667778
2883,27.628271
2884,18.900896
2885,14.732673
2886,20.746645
2887,26.094128
2918,34.323845
2919,42.380066
2920,34.79339
2921,28.99504
2922,33.012238
2952,33.014927
2953,31.831099
2954,30.78062
2955,25.602465
2956,30.79601
2957,33.180775
3026,39.548306
3027,42.597763
3028,40.318195
3029,39.988792
3030,33.88326
3031,33.630543
3184,36.270264
3185,34.89344
3186,28.503567
3187,23.268917
3188,26.953629
3189,26.919521
3190,27.753891
3395,28.431145
3396,26.87392
3397,31.095161
3398,25.806225
3399,26.243698
3400,22.527203
3401,18.407335
3436,17.564821
3437,20.252176
3438,25.376154
3439,21.653141
3440,24.945309
3497,26.998604
3498,26.932636
3499,20.620684
3500,21.42881
3501,21.496435
3502,17.11061
3503,17.514915
3588,20.330494
3589,21.083008
3590,19.907164
3623,40.584724
3624,36.027542
3625,34.100224
3626,34.888176
3627,26.034054
3652,15.160002
3653,14.602268
3654,16.303234
3659,14.89687
3660,17.07402
3661,19.142979
3687,15.270382
3688,15.066508
3689,20.810116
3690,17.294704
3695,22.615154
3696,19.945
3697,21.624294
3721,21.695663
3722,33.295258
3723,30.538725
3724,29.840244
3725,28.299923
3726,25.54991
3727,28.120285
3755,19.843473
3756,20.83518
3757,28.366398
3758,24.338736
3759,30.778168
3760,27.84563
3761,32.093616
3790,26.410645
3791,26.382893
3792,29.181627
3793,24.598492
3794,26.925285
3795,20.123821
3796,25.843496
3821,31.156311
3822,33.382927
3823,31.819471
3825,22.770008
3826,24.04367
3827,31.24879
3828,29.12415
3852,12.985955
3853,15.4554205
3854,16.369865
3910,24.304367
3911,22.900513
3912,25.746548
3914,21.056133
3915,26.035849
3916,22.329908
3917,19.88435
3918,17.8022
3919,20.756992
3921,18.635727
3922,16.889595
3923,16.771767
3971,26.00337
3972,23.2342
3973,25.126995
3975,22.633749
3976,25.258884
3977,22.965727
3978,24.688795
4001,23.156933
4002,24.939875
4003,28.650784
4004,25.840942
4006,30.115707
4007,31.862162
4008,26.049713
4026,44.79489
4027,42.81459
4028,34.346283
4029,36.30314
4030,41.59359
4031,27.262913
4057,35.601376
4059,33.66384
4060,29.116774
4061,23.255072
4062,24.091297
4063,32.455154
4064,30.050003
4095,29.690723
4096,34.593544
4097,33.524113
4098,28.991528
4099,29.081543
4100,30.503307
4156,31.662867
4157,31.66669
4158,18.136246
4159,17.581022
4160,25.747654
4161,26.950512
4184,19.019257
4185,21.143465
4186,16.471098
4187,17.750967
4188,20.210339
4189,20.598166
4190,27.233746
4268,28.282948
4269,28.539204
4270,29.924013
4271,21.403566
4272,18.902819
4273,27.876204
4274,25.120155
4291,16.965456
4292,17.555061
4298,25.867882
4332,26.764702
4333,35.291748
4334,37.386055
4335,26.705902
4336,26.45197
4337,33.892883
4338,34.024303
4379,19.279844
4380,16.455034
4381,19.897373
4382,16.676495
4383,26.267216
4384,24.679451
4385,25.780378
4415,20.460165
4416,19.048948
4417,15.263952
4418,19.192316
4419,14.287307
4420,16.733175
4421,16.835146
4450,23.99654
4451,22.152042
4452,21.512848
4453,21.754675
4454,24.985258
4455,27.9707
4456,28.399387
4481,15.95355
4482,11.280053
4483,15.860511
4488,13.20571
4489,17.649204
4490,13.521924
4534,16.609962
4535,17.7695
4536,15.489721
4537,17.492414
4540,18.689491
4541,19.861715
4542,17.116318
4580,34.873314
4581,33.828636
4582,31.369371
4586,23.581516
4587,27.993076
4588,28.266457
4589,27.288761
4603,22.199215
4604,21.202051
4605,21.238956
4606,18.100706
4609,23.826172
4610,26.675896
4611,28.388344
4614,17.565046
4651,27.583431
4653,27.190434
4654,26.81215
4655,20.399714
4656,19.133297
4657,23.832527
4658,21.260859
4678,29.651455
4679,31.357693
4680,30.734093
4681,26.921227
4682,25.800753
4683,24.825752
4684,23.244953
4700,22.145662
4701,26.628275
4703,25.098942
4704,26.089134
4722,31.976795
4723,34.5317
4725,31.804884
4726,29.94894
4727,22.119066
4728,19.696674
4729,23.384377
4749,18.123281
4751,18.792402
4752,19.694994
4753,18.01046
4754,10.788349
4755,16.79171
4756,17.340895
4784,18.84849
4785,15.833895
4786,16.215588
4787,15.979998
4788,16.405838
4789,16.08922
4791,17.085203
4824,36.298737
4826,33.043304
4827,30.25002
4828,22.487087
4829,22.440025
4830,22.841522
4831,27.632229
4866,30.902607
4867,23.731173
4868,31.430546
4869,27.61043
4870,23.425432
4871,27.097157
4905,20.037542
4906,21.671692
4907,21.545416
4909,18.77136
4910,20.234577
4922,23.16388
4923,23.64529
4924,21.28116
4925,21.763071
4927,25.501358
4928,26.102884
4929,23.710945
4963,28.722206
4964,27.00844
4965,24.003605
4970,23.779634
4971,21.003918
4972,25.760178
4973,22.794647
4979,17.591118
4980,21.192343
4981,22.399517
4992,31.193157
5004,15.731643
5005,17.820833
5006,21.421045
5007,18.79927
5009,28.338488
5010,26.340698
5011,25.314468
5021,16.858047
5022,18.00234
5023,18.468
5025,19.025196
5026,18.179125
5027,15.238202
5028,13.676741
5067,28.213709
5068,25.916847
5069,24.33482
5082,24.381742
5083,22.463972
5084,24.88317
5086,19.583704
5087,19.850525
5088,20.843742
5089,22.58743
5090,28.2494
5091,28.813618
5092,21.829676
5093,19.219044
5094,32.356728
5095,30.979149
5096,30.647736
5110,30.215479
5111,26.42862
5112,32.71614
5114,15.2427435
5115,25.831005
5116,24.097237
5134,39.208687
5135,31.260853
5136,36.983463
5137,31.815388
5138,33.223007
5139,28.703587
5140,27.25074
5151,15.38516
5152,16.970486
5153,24.698656
5154,23.92519
5155,28.347534
5156,26.588764
5157,29.779945
5169,18.57613
5170,20.484411
5185,21.998133
5186,21.769936
5187,23.906853
5193,17.205744
5194,16.94912
5201,20.722202
5202,15.331443
5208,17.904604
5209,32.296055
5222,28.683697
5223,27.620777
5224,32.850826
5226,19.383595
5227,20.935415
5228,26.606632
5229,26.03182
5230,21.194069
5231,21.899792
5232,20.077868
5233,19.672358
5235,21.782343
5236,23.486109
5237,22.474483
5268,29.319344
5269,27.734953
5270,26.279327
5272,25.2846
5273,25.749601
5274,25.05776
5275,22.256176
5302,35.912468
5303,30.525494
5304,26.64701
5305,33.56225
5306,23.15172
5307,27.134548
5308,20.561802
5310,22.106613
5315,28.166832
5316,24.616467
5317,23.310894
5318,27.418526
5319,28.384537
5332,37.443855
5333,30.500002
5334,36.574608
5335,40.488895
5336,34.799084
5337,32.125916
5352,30.567688
5353,28.231
5355,36.25342
5356,18.698866
5357,23.070938
5358,22.07852
5359,22.641188
5360,16.21698
5361,16.127773
5362,18.922085
5364,19.090416
5365,18.398556
5384,25.34462
5385,23.50735
5387,28.580078
5388,38.915863
5389,29.75592
5399,31.709793
5400,35.615776
5401,35.528557
5402,25.06948
5403,26.931862
5404,31.939255
5405,30.990326
5418,30.730179
5419,30.45568
5420,32.395893
5422,25.568687
5423,28.488796
5424,21.031858
5425,24.774052
5426,23.589142
5427,20.892937
5429,24.794992
5430,23.015991
5431,24.996763
5436,31.072983
5437,33.70784
5438,19.739418
5439,20.724827
5445,24.931854
5446,24.91
5447,27.101692
5449,35.942455
5450,33.43923
5473,18.086676
5474,13.912296
5475,17.868872
5476,19.93917
5477,28.911049
5501,27.207233
5502,29.765154
5503,27.301352
5504,23.105696
5505,25.752846
5506,26.501133
5507,25.560247
5508,24.274422
5509,24.663582
5510,25.006718
5511,23.90531
5512,23.924788
5513,27.36253
5514,28.25988
5529,33.291344
5530,31.624228
5531,33.49794
5532,28.077383
5533,28.282024
5534,25.598717
5535,27.911957
5545,37.374985
5546,32.586983
5547,38.704952
5549,28.582644
5550,31.024498
5551,30.298489
5552,29.782122
5564,26.237247
5565,23.61721
5566,26.676949
5567,18.579334
5568,20.21567
5569,23.828562
5570,25.6322
5571,14.722474
5572,16.371872
5573,17.409153
5574,18.876272
5587,25.11132
5588,31.266811
5589,27.69109
5590,16.29999
5591,21.08306
5593,23.75129
5594,21.733902
5599,21.236076
5600,20.521353
5601,22.452085
5602,20.84948
5614,13.194101
5615,17.224945
5616,13.867361
5617,17.252495
5618,15.939629
5620,16.559307
5628,22.227966
5629,24.605217
5630,22.560278
5632,22.575104
5633,22.066265
5634,18.962471
5635,21.778337
5636,24.177147
5637,25.34953
5638,21.613245
5639,24.328178
5641,26.298437
5642,26.228882
5643,27.730915
5652,18.372553
5653,21.064552
5654,18.50356
5657,18.772882
5658,19.60069
5663,18.421555
5664,17.288746
5665,19.581335
5666,12.735865
5667,18.445614
5668,20.901844
5669,21.090382
5673,20.12062
5674,23.243366
5676,21.37909
5677,23.428991
5694,17.237358
5695,19.925606
5696,19.087769
5697,20.057703
5698,20.877575
5699,15.961136
5700,15.015612
5713,15.819291
5714,12.730108
5716,15.0127
5717,12.195682
5718,15.701178
5719,14.269674
5720,14.860699
5721,23.53039
5722,22.981352
5723,21.940516
5724,18.564383
5725,22.227133
5727,22.246693
5728,21.133738
5736,20.620377
5737,20.49516
5739,20.439465
5740,21.181747
5741,22.231277
5742,19.715977
5743,21.802694
5748,22.756292
5749,25.383738
5750,21.11073
5751,19.733627
5753,27.796982
5754,24.323711
5763,21.467365
5764,20.212393
5765,23.590378
5767,19.085598
5768,16.778572
5769,20.53867
5770,23.329163
5775,18.459105
5776,20.164804
5777,16.910267
5778,17.58901
5779,20.551783
5781,19.591831
5782,20.260023
5791,20.032866
5792,20.803394
5794,19.087854
5795,18.157883
5796,20.494469
5799,24.964907
5800,27.155045
5801,26.332218
5802,29.537071
5804,32.84761
5805,30.086163
5806,25.016272
5815,18.972223
5816,20.78688
5818,21.095783
5819,16.041739
5820,19.461037
5822,25.995771
5823,23.4277
5824,23.384607
5825,20.896122
5827,25.934334
5828,25.601242
5837,26.753456
5839,27.618088
5840,21.534681
